[2024.05.13 23:56:37:130] EVENT,mediaench and aec load from system failed. load from local path... [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:130] EVENT,checking exact file path C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:130] EVENT,mediaench and aec load from local failed. load from web... [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:130] EVENT,mediaench load from web starting... [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:130] EVENT,mediaench load from web checking file cache1 C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\mediaench2x641684.dll [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:131] EVENT,mediaench load from web load from file cache1 C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\mediaench2x641684.dll [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:133] EVENT,mediaench loaded1 from C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\mediaench2x641684.dll [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:133] EVENT,mediaench vx found 30 [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:133] EVENT, mediaench open playback 4 [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:196] EVENT, check mep call state [mt: 13922] {wmain 57} [inst: 2246]
[2024.05.13 23:56:37:196] EVENT,rtp recorded: 0, sent: 0, received: 0, playback: 0, video sent: 0/0, video rec: 0/0, transport: 0, idle: false, speaking: false (last ~10 second statistics) [wpmain] {wmain 57} [inst: 2246]
[2024.05.13 23:56:37:530] EVENT, first audio read -416 for buffsize 640, allocsize: 3600, offset: 0, max: 640, state: 999, ep: 2e6048689653818323761k43932rmwp [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 0] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:37:530] EVENT, audio recording run wait for count -416 [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 0] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:37:530] EVENT, audio recording read zero (1 1) -416 [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 1] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT, mediaench open playback done 4 1 [mediaench 4] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT, using winaudioX  [audioplayer closed id: 2, rate: 16000, avail: 0 (0 0 0), jitter: 0, abruption: 6, sequencenumber: 0] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,opening audio player opened successfully  4 16000 1 [audioplayer closed id: 2, rate: 16000, avail: 0 (0 0 0), jitter: 0, abruption: 6, sequencenumber: 0] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,check start media 1792 [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,check start media 18 2 (68) [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,check start media 20 [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,check start media 21 [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,check start media 22 [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,startmedia succeed 3 200 ok received [ep: 1 2e6048689653818323761k43932rmwp Routed 13922] {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:588] EVENT,async task MATASK_STARTMEDIA finished in 481 msec with 2  (pb: false pi1: 3 pi2: 3 p1: 200 ok received p2: ) {matask_startmedia 84} [inst: 2246]
[2024.05.13 23:56:37:589] EVENT,init thread AudioPlayer 87 {audioplayer 87} [inst: 2246]
[2024.05.13 23:56:37:589] EVENT, start audio playback run 1.0 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (0 0 0), jitter: 0 queue: -1, queue2: -1, winqueue: 1, mode: normal, abruption: 9, sequencenumber: 0, isspeaking: -1] {audioplayer 87} [inst: 2246]
[2024.05.13 23:56:37:589] EVENT,set priority to service from player000 {audioplayer 87} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,switching state from Routed to InCall from 12 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,NOTIFICATION_XRSS,PRESENCE,mama,Open,Speaking from 119 {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,NOTIFICATION_XRSS,STATUS,1,CallConnect,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:5 from 124 {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,NOTIFICATION_XRSS,STATUS,-1,CallConnect,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:555 from 16 {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,NOTIFICATION_XRSS,STATUS,1,InCall,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:91 from 91 {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:609] EVENT,STATUS,1,InCall,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:91 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT, not starting video from connected on 200 ok recv because no remote video 0 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,build uri rule 202 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT, build leg rule 13 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT, build leg rule 132 [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,sending to p 127.0.0.1:3310 (343) [ep: 1 2e6048689653818323761k43932rmwp InCall 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] SEND,  to 127.0.0.1:3310 from port 3310
ACK sip:JOe@172.22.0.1:3310 SIP/2.0
Via: SIP/2.0/UDP 172.22.0.1:3310;rport;branch=z9hG4bK-5p3115787412338659779r
From: <sip:JOe@127.0.0.1>;tag=4g8464008020928072518m
To: <sip:mama@127.0.0.1:3310>
Call-ID: 2e6048689653818323761k43932rmwp
CSeq: 16483 ACK
Max-Forwards: 70
X-PLine: 1
User-Agent: MizuJVoIP/9.0.24024
Content-Length: 0

 [mt: 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,switching state from InCall to Speaking from 13 [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,NOTIFICATION_XRSS,STATUS,1,Speaking,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:91 from 91 {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,STATUS,1,Speaking,mama,JOe,1,mama,[2e6048689653818323761k43932rmwp],1,1,2,0,0,0,0,,0,0,0,0,0,0,0,,CFROM:91 [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,udp packet 3 received to signaling port 3310 from 127.0.0.1:3310. length is 343 [udp localport: 3310 since: 3 ok] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] REC,127.0.0.1:3310 on port 3310
ACK sip:JOe@172.22.0.1:3310 SIP/2.0
Via: SIP/2.0/UDP 172.22.0.1:3310;rport;branch=z9hG4bK-5p3115787412338659779r
From: <sip:JOe@127.0.0.1>;tag=4g8464008020928072518m
To: <sip:mama@127.0.0.1:3310>
Call-ID: 2e6048689653818323761k43932rmwp
CSeq: 16483 ACK
Max-Forwards: 70
X-PLine: 1
User-Agent: MizuJVoIP/9.0.24024
Content-Length: 0

 [mt: 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,existing ep found for message (343) 2e6048689653818323761k43932rmwp [mt: 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,cseq set1 to 16483 [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,set local rtp ip E to 172.22.0.1 (old: 172.22.0.1, localip: 172.22.0.1, localpublic: 172.22.0.1, localinternal: 172.22.0.1, peerguess: 172.22.0.1) [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,not answering for this message 343 ACK ACK si [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 71} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,set statustext from 33 to Speaking  {sipstack 69} [inst: 2246]
[2024.05.13 23:56:37:610] EVENT,NOTIFICATION_XRSS,STATUS,-1,Speaking (0 sec) from 12 {sipstack 69} [inst: 2246]
[2024.05.13 23:56:37:930] EVENT, first audio read -416 for buffsize 640, allocsize: 3600, offset: 0, max: 640, state: 999, ep: 2e6048689653818323761k43932rmwp [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 1] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:37:930] EVENT, audio recording read zero (2 2) -416 [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 2] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:316] EVENT,save settings wpb [wpmain] {wmain 57} [inst: 2246]
[2024.05.13 23:56:38:316] EVENT,save settings wp [wpmain] {wmain 57} [inst: 2246]
[2024.05.13 23:56:38:316] EVENT,write file C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\u168wpcfg.dat (211) {wmain 57} [inst: 2246]
[2024.05.13 23:56:38:319] EVENT, write config file (211) C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\u168wpcfg.dat {wmain 57} [inst: 2246]
[2024.05.13 23:56:38:319] EVENT,general config saved 211 [wpmain] {wmain 57} [inst: 2246]
[2024.05.13 23:56:38:331] EVENT, first audio read -416 for buffsize 640, allocsize: 3600, offset: 0, max: 640, state: 999, ep: 2e6048689653818323761k43932rmwp [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 2] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:331] EVENT, audio recording read zero (3 3) -416 [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 3] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:589] EVENT, first audio read 640 for buffsize 640, allocsize: 3600, offset: 0, max: 640, state: 999, ep: 2e6048689653818323761k43932rmwp [audiorecorder 2 opened , codec: opuswb/opuswb, read: 0, failed: 3] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:589] EVENT,set priority to max from rec2 {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:590] EVENT, create new audio queue 1 [audioqueue RecPreprocess packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 1, failed: 0] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT, AudioQueue add AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecPreprocess packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 1, failed: 0] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT,set priority to max from audioqueue03 RecPreprocess {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT, first audio read 640 for buffsize 640, allocsize: 3600, offset: 0, max: 640, state: 999, ep: 2e6048689653818323761k43932rmwp [audiorecorder 2 opened , codec: opuswb/opuswb, read: 1, failed: 0] {audiorecorder 85} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT,init thread AudioQueue_RecPreprocess 89 {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT, start audio queue [audioqueue RecPreprocess packetcount: 3 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT,set priority to max from audioqueue3 RecPreprocess {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:591] EVENT, AudioQueue process AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecPreprocess packetcount: 2 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT, create new audio queue 2 [audioqueue RecEncode packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT, AudioQueue add AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecEncode packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT,set priority to max from audioqueue03 RecEncode {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT, AudioQueue process took 2 msec for AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecPreprocess packetcount: 2 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recpreprocess 89} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT,init thread AudioQueue_RecEncode 90 {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT, start audio queue [audioqueue RecEncode packetcount: 3 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT,set priority to max from audioqueue3 RecEncode {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:593] EVENT, AudioQueue process AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecEncode packetcount: 2 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:594] EVENT, (audiorecorder) create opus wb [audiorecorder 2 opened , codec: opuswb/opuswb, read: 3, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:610] EVENT, opus encoder init with module: new type: wideband samplerate: 16000 kbits: 20 complexity: 10 channels: 1 expectedloss: 1 VBR {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:632] EVENT,recorder payload is 111 opuswb [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, create new audio queue 3 [audioqueue RecSend packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, AudioQueue add AudioData: len: 16 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecSend packetcount: 0 packetsize: 64] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,set priority to max from audioqueue03 RecSend {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, AudioQueue process took 40 msec for AudioData: len: 640 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecEncode packetcount: 4 packetsize: 640] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recencode 90} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,init thread AudioQueue_RecSend 92 {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, start audio queue [audioqueue RecSend packetcount: 1 packetsize: 16] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,set priority to max from audioqueue3 RecSend {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, AudioQueue process AudioData: len: 16 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecSend packetcount: 0 packetsize: 16] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,first audio packet recorded 28 [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, sending rtp packet (udp) to 172.22.0.1:5074 (len: 28) [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, AudioQueue process took 1 msec for AudioData: len: 16 rtp, ep: 2e6048689653818323761k43932rmwp [audioqueue RecSend packetcount: 0 packetsize: 16] [audiorecorder 2 opened , codec: opuswb/opuswb, read: 5, failed: 0] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,udp packet 1 received to audio port 5074 from 172.22.0.1:5074. length is 28 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, udp start rec from 172.22.0.1:5074 (28) [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT,set priority to max from udp1 {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, set final rtp address (s) from  /  to 172.22.0.1:5074 [ep: 1 2e604868965381[2024.05.13 23:56:32:854] EVENT,set iswsptrt30 to 4 autotransportdetect=no usetunneling=0 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:854] EVENT, upper server set9 to    {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:854] EVENT,read config file (2201) C:\Users\phili\OneDrive - University of Johannesburg\BSc Computer Science\Year 3\Advanced Data Structured and Algorithms (CSC03A3)\MiniProject\mwphonedata\JVoIP168wpcfgex.dat {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:854] EVENT, configex load finished 92 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,common initialized {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter serveraddress,127.0.0.1:5061 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,      set parameter (from 6) serveraddress=127.0.0.1:5061 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,param serveraddress set to 127.0.0.1:5061 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter setserverfromtarget,2 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,      set parameter (from 6) setserverfromtarget=2 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,param setserverfromtarget set to 2 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter register,0 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,      set parameter (from 6) register=0 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT, register parameter should not be set at runtime {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,param register set to 0 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter username,mama [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,      set parameter (from 6) username=mama {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,param username set to mama [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter loglevel,5 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,      set parameter (from 6) loglevel=5 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,param loglevel set to 5 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:855] EVENT,apicall API_SetParameter signalingport,3310 [wpmain] {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:856] EVENT,      set parameter (from 6) signalingport=3310 {javafx application thread 33} [inst: 9949]
[2024.05.13 23:56:32:856] EVENT,param signalingport set to 3310 [wpmain] {javafx application thread 33} [inst: 9949]
8323761k43932rmwp Speaking 13922] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:633] EVENT, create new audio queue 4 [audioqueue PlayDecode packetcount: 0 packetsize: 64] [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: -1, queue2: -1, winqueue: 0, mode: normal, abruption: 9, sequencenumber: 0, isspeaking: -1] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT, AudioQueue add AudioData: len: 28 rtp, addr: 172.22.0.1:5074, ep: 2e6048689653818323761k43932rmwp [audioqueue PlayDecode packetcount: 0 packetsize: 64] [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 9, sequencenumber: 0, isspeaking: -1] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT,set priority to max from audioqueue02 PlayDecode {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT,first audio packet playback 28 [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT,init thread AudioQueue_PlayDecode 93 {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT, start audio queue [audioqueue PlayDecode packetcount: 1 packetsize: 28] [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 1, queue2: -1, winqueue: 0, mode: normal, abruption: 9, sequencenumber: 0, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT,set priority to max from audioqueue2 PlayDecode {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT, AudioQueue process AudioData: len: 28 rtp, addr: 172.22.0.1:5074, ep: 2e6048689653818323761k43932rmwp [audioqueue PlayDecode packetcount: 0 packetsize: 28] [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 9, sequencenumber: 0, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:634] WARNING, (rtp) media loopback detected with ssrc 48621 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 2, sequencenumber: 4779, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:634] EVENT, AudioQueue process took 1 msec for AudioData: len: 28 rtp, addr: 172.22.0.1:5074, ep: 2e6048689653818323761k43932rmwp [audioqueue PlayDecode packetcount: 0 packetsize: 28] [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 2, sequencenumber: 4779, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:640] EVENT, sending rtp packet (udp) to 172.22.0.1:5074 (len: 26) [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:640] EVENT, sending rtp packet (udp) to 172.22.0.1:5074 (len: 26) [ep: 1 2e6048689653818323761k43932rmwp Speaking 13922] {audioqueue_recsend 92} [inst: 2246]
[2024.05.13 23:56:38:640] EVENT,udp packet 2 received to audio port 5074 from 172.22.0.1:5074. length is 26 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:640] WARNING, (rtp) media loopback detected with ssrc 48621 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 1, sequencenumber: 4780, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:648] EVENT,udp packet 3 received to audio port 5074 from 172.22.0.1:5074. length is 31 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:648] WARNING, (rtp) media loopback detected with ssrc 48621 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 0, sequencenumber: 4781, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:654] EVENT,udp packet 4 received to audio port 5074 from 172.22.0.1:5074. length is 26 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:655] WARNING, (rtp) media loopback detected with ssrc 48621 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 0, sequencenumber: 4782, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:661] EVENT,udp packet 5 received to audio port 5074 from 172.22.0.1:5074. length is 29 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
[2024.05.13 23:56:38:661] WARNING, (rtp) media loopback detected with ssrc 48621 [audioplayer winaudio id: 2, rate: 16000, avail: 0 (1 11 0), jitter: 0 queue: 0, queue2: -1, winqueue: 0, mode: normal, abruption: 0, sequencenumber: 4783, isspeaking: -1] {audioqueue_playdecode 93} [inst: 2246]
[2024.05.13 23:56:38:666] EVENT,udp packet 6 received to audio port 5074 from 172.22.0.1:5074. length is 26 [udp localport: 5074 since: 2 ok] {tudp 78} [inst: 2246]
